Dormstart_date,Firstread_date,Strain,Rep,Inoculum,Dilution,Colonies
8-Feb-13,12-Apr-13,KBS0713,3,50,4,81
8-Feb-13,12-Apr-13,KBS0713,4,50,4,92
8-Mar-13,12-Apr-13,KBS0812,1,50,3,134
8-Mar-13,12-Apr-13,KBS0812,2,50,3,150
8-Mar-13,12-Apr-13,KBS0812,3,50,3,163
8-Mar-13,12-Apr-13,KBS0812,4,50,3,95
25-Jan-13,15-Apr-13,KBS0712,1,50,4,258
25-Jan-13,15-Apr-13,KBS0712,2,50,4,226
25-Jan-13,15-Apr-13,KBS0712,3,50,4,246
25-Jan-13,15-Apr-13,KBS0712,4,50,4,228
18-Feb-13,15-Apr-13,KBS0722,1,50,5,109
18-Feb-13,15-Apr-13,KBS0722,2,50,5,112
18-Feb-13,15-Apr-13,KBS0722,3,50,5,95
18-Feb-13,15-Apr-13,KBS0722,4,50,5,114
13-Feb-13,15-Apr-13,KBS0724,1,50,5,18
13-Feb-13,15-Apr-13,KBS0724,2,50,5,12
13-Feb-13,15-Apr-13,KBS0724,3,50,5,19
13-Feb-13,15-Apr-13,KBS0724,4,50,5,17
5-Apr-13,15-Apr-13,ATCC43928,1,50,5,22
5-Apr-13,15-Apr-13,ATCC43928,2,50,5,19
5-Apr-13,15-Apr-13,ATCC13985,1,50,5,281
5-Apr-13,15-Apr-13,ATCC13985,2,50,5,298
18-Jan-13,16-Apr-13,KBS0701,1,50,3,31
18-Jan-13,16-Apr-13,KBS0701,2,50,3,26
23-Jan-13,16-Apr-13,KBS0701,3,50,3,26
23-Jan-13,16-Apr-13,KBS0701,4,50,3,69
18-Jan-13,16-Apr-13,KBS0703,1,50,5,37
18-Jan-13,16-Apr-13,KBS0703,2,50,5,43
18-Jan-13,16-Apr-13,KBS0702,1,50,5,31
18-Jan-13,16-Apr-13,KBS0702,2,50,5,26
6-Mar-13,16-Apr-13,KBS0702,3,50,5,190
6-Mar-13,16-Apr-13,KBS0702,4,50,5,255
6-Mar-13,16-Apr-13,KBS0702,5,50,5,163
6-Mar-13,16-Apr-13,KBS0702,6,50,5,202
14-Feb-13,16-Apr-13,KBS0707,1,50,4,24
14-Feb-13,16-Apr-13,KBS0707,2,50,4,26
14-Feb-13,16-Apr-13,KBS0707,3,50,4,28
14-Feb-13,16-Apr-13,KBS0707,4,50,4,43
11-Jan-13,23-Apr-13,KBS0710,1,50,4,139
11-Jan-13,23-Apr-13,KBS0710,2,50,4,87
22-Jan-13,16-Apr-13,KBS0710,3,50,5,36
22-Jan-13,16-Apr-13,KBS0710,4,50,5,14
24-Jan-13,16-Apr-13,KBS0711,1,50,4,83
24-Jan-13,16-Apr-13,KBS0711,2,50,4,69
24-Jan-13,16-Apr-13,KBS0711,3,50,4,138
24-Jan-13,16-Apr-13,KBS0711,4,50,4,113
25-Feb-13,15-Apr-13,KBS0816,1,100,0,0
25-Feb-13,15-Apr-13,KBS0816,2,100,0,0
25-Feb-13,15-Apr-13,KBS0816,3,100,0,11
25-Feb-13,15-Apr-13,KBS0816,4,100,0,0
1-Feb-13,18-Apr-13,KBS0705,1,50,4,166
1-Feb-13,18-Apr-13,KBS0705,2,50,4,185
1-Feb-13,18-Apr-13,KBS0705,3,50,4,139
1-Feb-13,18-Apr-13,KBS0705,4,50,4,150
28-Jan-13,11-Apr-13,KBS0725,1,100,4,56
28-Jan-13,11-Apr-13,KBS0725,2,100,4,72
28-Jan-13,11-Apr-13,KBS0725,3,100,4,64
28-Jan-13,11-Apr-13,KBS0725,4,100,4,50
28-Jan-13,11-Apr-13,KBS0727,1,100,4,54
28-Jan-13,11-Apr-13,KBS0727,2,100,4,52
28-Jan-13,11-Apr-13,KBS0727,3,100,4,51
28-Jan-13,11-Apr-13,KBS0727,4,100,4,55
11-Feb-13,23-Apr-13,KBS0715,1,100,4,19
11-Feb-13,23-Apr-13,KBS0715,2,100,4,22
11-Feb-13,23-Apr-13,KBS0715,3,100,4,17
11-Feb-13,23-Apr-13,KBS0715,4,100,4,20
12-Feb-13,23-Apr-13,KBS0721,1,100,4,29
12-Feb-13,23-Apr-13,KBS0721,2,100,4,45
12-Feb-13,23-Apr-13,KBS0721,3,100,4,49
12-Feb-13,23-Apr-13,KBS0721,4,100,4,41
7-Mar-13,23-Apr-13,KBS0802,1,50,5,45
7-Mar-13,23-Apr-13,KBS0802,2,50,5,66
7-Mar-13,23-Apr-13,KBS0802,3,50,5,58
7-Mar-13,23-Apr-13,KBS0802,4,50,5,100
27-Feb-13,24-Apr-13,KBS0801,1,50,5,201
27-Feb-13,24-Apr-13,KBS0801,2,50,5,179
27-Feb-13,24-Apr-13,KBS0801,3,50,5,190
27-Feb-13,24-Apr-13,KBS0801,4,50,5,159
15-Feb-13,24-Apr-13,KBS0703,3,50,5,83
15-Feb-13,24-Apr-13,KBS0703,4,50,5,75
21-Feb-13,24-Apr-13,KBS0703,5,50,6,25
21-Feb-13,24-Apr-13,KBS0703,6,50,6,37
14-Mar-13,17-Apr-13,KBS0719,5,100,0,0
14-Mar-13,17-Apr-13,KBS0719,6,100,0,0
14-Mar-13,17-Apr-13,KBS0719,7,100,0,0
14-Mar-13,17-Apr-13,KBS0719,8,100,0,0
28-Feb-13,24-Apr-13,KBS0706,1,50,5,29
28-Feb-13,24-Apr-13,KBS0706,2,50,5,38
28-Feb-13,24-Apr-13,KBS0706,3,50,5,33
28-Feb-13,24-Apr-13,KBS0706,4,50,5,50
30-Jan-13,25-Apr-13,KBS0714,1,50,2,19
30-Jan-13,25-Apr-13,KBS0714,2,50,2,18
30-Jan-13,25-Apr-13,KBS0714,3,50,2,23
30-Jan-13,25-Apr-13,KBS0714,4,50,2,27
8-Feb-13,29-Apr-13,KBS0713,1,50,4,67
8-Feb-13,29-Apr-13,KBS0713,2,50,4,130
8-Feb-13,29-Apr-13,KBS0713,3,50,4,88
8-Feb-13,29-Apr-13,KBS0713,4,50,4,77
8-Mar-13,29-Apr-13,KBS0812,1,50,3,127
8-Mar-13,29-Apr-13,KBS0812,2,50,3,145
8-Mar-13,29-Apr-13,KBS0812,3,50,3,159
8-Mar-13,29-Apr-13,KBS0812,4,50,3,95
5-Apr-13,29-Apr-13,ATCC43928,1,100,5,45
5-Apr-13,29-Apr-13,ATCC43928,2,100,5,72
5-Apr-13,29-Apr-13,ATCC13985,1,50,5,129
5-Apr-13,29-Apr-13,ATCC13985,2,50,5,131
18-Jan-13,1-May-13,KBS0701,1,50,2,364
18-Jan-13,1-May-13,KBS0701,2,50,2,178
23-Jan-13,1-May-13,KBS0701,3,50,2,175
23-Jan-13,1-May-13,KBS0701,4,50,2,360
13-Feb-13,30-Apr-13,KBS0724,1,50,4,60
13-Feb-13,30-Apr-13,KBS0724,2,50,4,62
13-Feb-13,30-Apr-13,KBS0724,3,50,4,72
13-Feb-13,30-Apr-13,KBS0724,4,50,4,65
22-Jan-13,1-May-13,KBS0710,3,50,4,276
22-Jan-13,1-May-13,KBS0710,4,50,4,153
24-Jan-13,1-May-13,KBS0711,1,50,4,86
24-Jan-13,1-May-13,KBS0711,2,50,4,38
24-Jan-13,1-May-13,KBS0711,3,50,4,90
24-Jan-13,1-May-13,KBS0711,4,50,4,58
28-Jan-13,25-Apr-13,KBS0725,1,100,4,53
28-Jan-13,25-Apr-13,KBS0725,2,100,4,67
28-Jan-13,25-Apr-13,KBS0725,3,100,4,63
28-Jan-13,25-Apr-13,KBS0725,4,100,4,55
28-Jan-13,25-Apr-13,KBS0727,1,100,4,32
28-Jan-13,25-Apr-13,KBS0727,2,100,4,45
28-Jan-13,25-Apr-13,KBS0727,3,100,4,37
28-Jan-13,25-Apr-13,KBS0727,4,100,4,62
18-Feb-13,30-Apr-13,KBS0722,1,50,5,73
18-Feb-13,30-Apr-13,KBS0722,2,50,5,99
18-Feb-13,30-Apr-13,KBS0722,3,50,5,139
18-Feb-13,30-Apr-13,KBS0722,4,50,5,84
25-Jan-13,30-Apr-13,KBS0712,1,50,4,160
25-Jan-13,30-Apr-13,KBS0712,2,50,4,118
25-Jan-13,30-Apr-13,KBS0712,3,50,4,216
25-Jan-13,30-Apr-13,KBS0712,4,50,4,148
14-Feb-13,2-May-13,KBS0707,1,100,4,67
14-Feb-13,2-May-13,KBS0707,2,100,4,68
14-Feb-13,2-May-13,KBS0707,3,100,4,74
14-Feb-13,2-May-13,KBS0707,4,100,4,54
18-Jan-13,1-May-13,KBS0703,1,100,5,80
18-Jan-13,1-May-13,KBS0703,2,100,5,103
18-Jan-13,1-May-13,KBS0702,1,100,5,115
18-Jan-13,1-May-13,KBS0702,2,100,5,99
6-Mar-13,2-May-13,KBS0702,3,50,5,123
6-Mar-13,2-May-13,KBS0702,4,50,5,145
6-Mar-13,2-May-13,KBS0702,5,50,5,113
6-Mar-13,2-May-13,KBS0702,6,50,5,108
1-Feb-13,2-May-13,KBS0705,1,50,4,88
1-Feb-13,2-May-13,KBS0705,2,50,4,162
1-Feb-13,2-May-13,KBS0705,3,50,4,119
1-Feb-13,2-May-13,KBS0705,4,50,4,142
7-Mar-13,8-May-13,KBS0802,1,50,5,99
7-Mar-13,8-May-13,KBS0802,2,50,5,87
7-Mar-13,8-May-13,KBS0802,3,50,5,101
7-Mar-13,8-May-13,KBS0802,4,50,5,115
11-Feb-13,8-May-13,KBS0715,1,50,3,41
11-Feb-13,8-May-13,KBS0715,2,50,3,47
11-Feb-13,8-May-13,KBS0715,3,50,3,18
11-Feb-13,8-May-13,KBS0715,4,50,3,52
12-Feb-13,8-May-13,KBS0721,1,50,3,268
12-Feb-13,8-May-13,KBS0721,2,50,3,108
12-Feb-13,8-May-13,KBS0721,3,50,3,153
12-Feb-13,8-May-13,KBS0721,4,50,3,129
25-Feb-13,30-Apr-13,KBS0816,1,100,0,0
25-Feb-13,30-Apr-13,KBS0816,2,100,0,1
25-Feb-13,30-Apr-13,KBS0816,3,100,0,2
25-Feb-13,30-Apr-13,KBS0816,4,100,0,0
15-Feb-13,9-May-13,KBS0703,3,50,5,94
15-Feb-13,9-May-13,KBS0703,4,50,5,60
21-Feb-13,9-May-13,KBS0703,5,100,6,10
21-Feb-13,9-May-13,KBS0703,6,100,6,16
27-Feb-13,9-May-13,KBS0801,1,50,5,248
27-Feb-13,9-May-13,KBS0801,2,50,5,184
27-Feb-13,9-May-13,KBS0801,3,50,5,159
27-Feb-13,9-May-13,KBS0801,4,50,5,167
11-Feb-13,10-May-13,KBS0715,1,50,3,28
11-Feb-13,10-May-13,KBS0715,2,50,3,42
11-Feb-13,10-May-13,KBS0715,3,50,3,26
11-Feb-13,10-May-13,KBS0715,4,50,3,98
28-Feb-13,9-May-13,KBS0706,1,100,5,48
28-Feb-13,9-May-13,KBS0706,2,100,5,64
28-Feb-13,9-May-13,KBS0706,3,100,5,59
28-Feb-13,9-May-13,KBS0706,4,100,5,42
8-Mar-13,14-May-13,KBS0812,1,50,3,141
8-Mar-13,14-May-13,KBS0812,2,50,3,174
8-Mar-13,14-May-13,KBS0812,3,50,3,116
8-Mar-13,14-May-13,KBS0812,4,50,3,106
11-Jan-13,14-May-13,KBS0710,1,50,4,121
11-Jan-13,14-May-13,KBS0710,2,50,4,89
5-Apr-13,14-May-13,ATCC43928,1,100,5,68
5-Apr-13,14-May-13,ATCC43928,2,100,5,79
5-Apr-13,14-May-13,ATCC13985,1,50,5,173
5-Apr-13,14-May-13,ATCC13985,2,50,5,181
8-Feb-13,14-May-13,KBS0713,1,50,4,95
8-Feb-13,14-May-13,KBS0713,2,50,4,112
8-Feb-13,14-May-13,KBS0713,3,50,4,92
8-Feb-13,14-May-13,KBS0713,4,50,4,81
25-Jan-13,15-May-13,KBS0712,1,50,4,130
25-Jan-13,15-May-13,KBS0712,2,50,4,92
25-Jan-13,15-May-13,KBS0712,3,50,4,65
25-Jan-13,15-May-13,KBS0712,4,50,4,94
18-Feb-13,15-May-13,KBS0722,1,50,5,64
18-Feb-13,15-May-13,KBS0722,2,50,5,72
18-Feb-13,15-May-13,KBS0722,3,50,5,80
18-Feb-13,15-May-13,KBS0722,4,50,5,38
22-Jan-13,16-May-13,KBS0710,3,50,5,25
22-Jan-13,16-May-13,KBS0710,4,50,4,172
13-Feb-13,17-May-13,KBS0724,1,100,4,86
13-Feb-13,17-May-13,KBS0724,2,100,4,88
13-Feb-13,17-May-13,KBS0724,3,100,4,72
13-Feb-13,17-May-13,KBS0724,4,100,4,74
18-Jan-13,16-May-13,KBS0701,1,50,3,41
18-Jan-13,16-May-13,KBS0701,2,50,3,27
23-Jan-13,16-May-13,KBS0701,3,50,3,14
23-Jan-13,16-May-13,KBS0701,4,50,3,29
30-Jan-13,15-May-13,KBS0714,1,100,1,44
30-Jan-13,15-May-13,KBS0714,2,100,1,40
30-Jan-13,15-May-13,KBS0714,3,100,1,44
30-Jan-13,15-May-13,KBS0714,4,100,1,39
6-Mar-13,17-May-13,KBS0702,3,50,5,144
6-Mar-13,17-May-13,KBS0702,4,50,5,108
6-Mar-13,17-May-13,KBS0702,5,50,5,120
6-Mar-13,17-May-13,KBS0702,6,50,5,73
18-Jan-13,16-May-13,KBS0703,1,50,5,33
18-Jan-13,16-May-13,KBS0703,2,50,5,36
18-Jan-13,16-May-13,KBS0702,1,50,5,81
18-Jan-13,16-May-13,KBS0702,2,50,5,62
24-Jan-13,16-May-13,KBS0711,1,50,4,42
24-Jan-13,16-May-13,KBS0711,2,50,4,52
24-Jan-13,16-May-13,KBS0711,3,50,4,71
24-Jan-13,16-May-13,KBS0711,4,50,4,14
14-Feb-13,17-May-13,KBS0707,1,100,4,39
14-Feb-13,17-May-13,KBS0707,2,100,4,48
14-Feb-13,17-May-13,KBS0707,3,100,4,57
14-Feb-13,17-May-13,KBS0707,4,100,4,57
28-Jan-13,10-May-13,KBS0725,1,100,4,67
28-Jan-13,10-May-13,KBS0725,2,100,4,76
28-Jan-13,10-May-13,KBS0725,3,100,4,53
28-Jan-13,10-May-13,KBS0725,4,100,4,50
28-Jan-13,10-May-13,KBS0727,1,100,4,41
28-Jan-13,10-May-13,KBS0727,2,100,4,68
28-Jan-13,10-May-13,KBS0727,3,100,4,71
28-Jan-13,10-May-13,KBS0727,4,100,4,29
12-Feb-13,20-May-13,KBS0721,1,50,3,74
12-Feb-13,20-May-13,KBS0721,2,50,3,78
12-Feb-13,20-May-13,KBS0721,3,50,3,80
12-Feb-13,20-May-13,KBS0721,4,50,3,58
11-Feb-13,20-May-13,KBS0715,1,50,3,102
11-Feb-13,20-May-13,KBS0715,2,50,3,55
11-Feb-13,20-May-13,KBS0715,3,50,3,182
11-Feb-13,20-May-13,KBS0715,4,50,3,298
1-Feb-13,17-May-13,KBS0705,1,50,4,94
1-Feb-13,17-May-13,KBS0705,2,50,4,118
1-Feb-13,17-May-13,KBS0705,3,50,4,71
1-Feb-13,17-May-13,KBS0705,4,50,4,118
25-Feb-13,14-May-13,KBS0816,1,100,0,0
25-Feb-13,14-May-13,KBS0816,2,100,0,0
25-Feb-13,14-May-13,KBS0816,3,100,0,1
25-Feb-13,14-May-13,KBS0816,4,100,0,0
7-Mar-13,20-May-13,KBS0802,1,50,5,90
7-Mar-13,20-May-13,KBS0802,2,50,5,99
7-Mar-13,20-May-13,KBS0802,3,50,5,82
7-Mar-13,20-May-13,KBS0802,4,50,5,92
27-Feb-13,21-May-13,KBS0801,1,50,5,204
27-Feb-13,21-May-13,KBS0801,2,50,5,160
27-Feb-13,21-May-13,KBS0801,3,50,5,172
27-Feb-13,21-May-13,KBS0801,4,50,5,159
15-Feb-13,21-May-13,KBS0703,3,50,5,44
15-Feb-13,21-May-13,KBS0703,4,50,5,47
21-Feb-13,21-May-13,KBS0703,5,50,5,43
21-Feb-13,21-May-13,KBS0703,6,50,5,52
24-May-13,24-May-13,KBS0701,5,50,5,103
24-May-13,24-May-13,KBS0701,6,50,5,96
28-Feb-13,21-May-13,KBS0706,1,50,4,198
28-Feb-13,21-May-13,KBS0706,2,50,4,210
28-Feb-13,21-May-13,KBS0706,3,50,4,257
28-Feb-13,21-May-13,KBS0706,4,50,4,193
8-Mar-13,27-May-13,KBS0812,1,50,3,96
8-Mar-13,27-May-13,KBS0812,2,50,3,139
8-Mar-13,27-May-13,KBS0812,3,50,3,84
8-Mar-13,27-May-13,KBS0812,4,50,3,97
5-Apr-13,27-May-13,ATCC13985,1,50,5,149
5-Apr-13,27-May-13,ATCC13985,2,50,5,130
5-Apr-13,27-May-13,ATCC43928,1,100,5,51
5-Apr-13,27-May-13,ATCC43928,2,100,5,59
18-Jan-13,28-May-13,KBS0701,1,25,2,144
18-Jan-13,28-May-13,KBS0701,2,25,2,34
24-Jan-13,28-May-13,KBS0711,1,50,4,12
24-Jan-13,28-May-13,KBS0711,2,50,4,34
24-Jan-13,28-May-13,KBS0711,3,50,4,45
24-Jan-13,28-May-13,KBS0711,4,50,4,49
30-Jan-13,27-May-13,KBS0714,1,100,1,35
30-Jan-13,27-May-13,KBS0714,2,100,1,33
30-Jan-13,27-May-13,KBS0714,3,100,1,26
30-Jan-13,27-May-13,KBS0714,4,100,1,30
11-Feb-13,27-May-13,KBS0715,1,50,3,117
11-Feb-13,27-May-13,KBS0715,2,50,3,20
11-Feb-13,27-May-13,KBS0715,3,50,3,77
11-Feb-13,27-May-13,KBS0715,4,50,3,55
27-Feb-13,31-May-13,KBS0802,1,50,5,60
27-Feb-13,31-May-13,KBS0802,2,50,5,72
27-Feb-13,31-May-13,KBS0802,3,50,5,54
27-Feb-13,31-May-13,KBS0802,4,50,5,76
6-Mar-13,31-May-13,KBS0702,3,50,5,88
6-Mar-13,31-May-13,KBS0702,4,50,5,96
6-Mar-13,31-May-13,KBS0702,5,50,5,81
6-Mar-13,31-May-13,KBS0702,6,50,5,60
11-Feb-13,31-May-13,KBS0715,1,50,3,74
11-Feb-13,31-May-13,KBS0715,2,50,3,18
11-Feb-13,31-May-13,KBS0715,3,50,3,28
11-Feb-13,31-May-13,KBS0715,4,50,3,46
12-Feb-13,31-May-13,KBS0721,1,50,3,128
12-Feb-13,31-May-13,KBS0721,2,50,3,113
12-Feb-13,31-May-13,KBS0721,3,50,3,104
12-Feb-13,31-May-13,KBS0721,4,50,3,106
28-Jan-13,24-May-13,KBS0725,1,100,4,71
28-Jan-13,24-May-13,KBS0725,2,100,4,68
28-Jan-13,24-May-13,KBS0725,3,100,4,58
28-Jan-13,24-May-13,KBS0725,4,100,4,55
28-Jan-13,24-May-13,KBS0727,1,100,4,32
28-Jan-13,24-May-13,KBS0727,2,100,4,65
28-Jan-13,24-May-13,KBS0727,3,100,4,45
28-Jan-13,24-May-13,KBS0727,4,100,4,60
11-Jan-13,4-Jun-13,KBS0710,1,50,4,94
11-Jan-13,4-Jun-13,KBS0710,2,50,4,86
22-Jan-13,4-Jun-13,KBS0710,3,50,4,156
22-Jan-13,4-Jun-13,KBS0710,4,50,4,61
8-Feb-13,4-Jun-13,KBS0713,1,50,4,60
8-Feb-13,4-Jun-13,KBS0713,2,50,4,38
8-Feb-13,4-Jun-13,KBS0713,3,50,4,60
8-Feb-13,4-Jun-13,KBS0713,4,50,4,63
25-Jan-13,4-Jun-13,KBS0712,1,50,4,87
25-Jan-13,4-Jun-13,KBS0712,2,50,4,58
25-Jan-13,4-Jun-13,KBS0712,3,50,4,110
25-Jan-13,4-Jun-13,KBS0712,4,50,4,67
24-May-13,5-Jun-13,KBS0701,5,50,4,53
24-May-13,5-Jun-13,KBS0701,6,50,4,25
18-Jan-13,5-Jun-13,KBS0703,2,50,5,60
18-Jan-13,5-Jun-13,KBS0702,1,50,5,69
18-Jan-13,5-Jun-13,KBS0702,2,50,5,77
13-Feb-13,5-Jun-13,KBS0724,1,100,4,30
13-Feb-13,5-Jun-13,KBS0724,2,100,4,48
13-Feb-13,5-Jun-13,KBS0724,3,100,4,33
13-Feb-13,5-Jun-13,KBS0724,4,100,4,28
18-Feb-13,5-Jun-13,KBS0722,1,50,5,35
18-Feb-13,5-Jun-13,KBS0722,2,50,5,45
18-Feb-13,5-Jun-13,KBS0722,3,50,5,47
18-Feb-13,5-Jun-13,KBS0722,4,50,5,31
18-Jan-13,7-Jun-13,KBS0703,1,50,5,25
30-Jan-13,3-Jun-13,KBS0714,1,100,1,20
30-Jan-13,3-Jun-13,KBS0714,2,100,1,33
30-Jan-13,3-Jun-13,KBS0714,3,100,1,36
30-Jan-13,3-Jun-13,KBS0714,4,100,1,14
14-Feb-13,6-Jun-13,KBS0707,1,100,4,12
14-Feb-13,6-Jun-13,KBS0707,2,100,4,16
14-Feb-13,6-Jun-13,KBS0707,3,100,4,17
14-Feb-13,6-Jun-13,KBS0707,4,100,4,38
8-Mar-13,7-Jun-13,KBS0812,1,50,3,95
8-Mar-13,7-Jun-13,KBS0812,2,50,3,129
8-Mar-13,7-Jun-13,KBS0812,3,50,3,111
8-Mar-13,7-Jun-13,KBS0812,4,50,3,87
5-Apr-13,7-Jun-13,ATCC13985,1,50,5,185
5-Apr-13,7-Jun-13,ATCC13985,2,50,5,108
5-Apr-13,7-Jun-13,ATCC43928,1,100,5,38
5-Apr-13,7-Jun-13,ATCC43928,2,100,5,78
1-Feb-13,6-Jun-13,KBS0705,1,50,4,67
1-Feb-13,6-Jun-13,KBS0705,2,50,4,53
1-Feb-13,6-Jun-13,KBS0705,3,50,4,72
1-Feb-13,6-Jun-13,KBS0705,4,50,4,68
18-Jan-13,11-Jun-13,KBS0701,1,25,2,90
18-Jan-13,11-Jun-13,KBS0701,2,25,2,16
24-Jan-13,11-Jun-13,KBS0711,1,100,4,30
24-Jan-13,11-Jun-13,KBS0711,2,100,4,52
24-Jan-13,11-Jun-13,KBS0711,3,100,4,37
24-Jan-13,11-Jun-13,KBS0711,4,100,4,19
30-Jan-13,10-Jun-13,KBS0714,1,100,1,11
30-Jan-13,10-Jun-13,KBS0714,2,100,1,7
30-Jan-13,10-Jun-13,KBS0714,3,100,1,9
30-Jan-13,10-Jun-13,KBS0714,4,100,1,13
15-Feb-13,12-Jun-13,KBS0703,3,50,5,35
15-Feb-13,12-Jun-13,KBS0703,4,50,5,47
21-Feb-13,12-Jun-13,KBS0703,5,50,5,37
21-Feb-13,12-Jun-13,KBS0703,6,50,5,47
27-Feb-13,12-Jun-13,KBS0801,1,50,5,186
27-Feb-13,12-Jun-13,KBS0801,2,50,5,169
27-Feb-13,12-Jun-13,KBS0801,3,50,5,171
27-Feb-13,12-Jun-13,KBS0801,4,50,5,184
24-May-13,14-Jun-13,KBS0701,5,50,4,34
24-May-13,14-Jun-13,KBS0701,6,50,4,31
11-Feb-13,13-Jun-13,KBS0715,1,50,3,28
11-Feb-13,13-Jun-13,KBS0715,2,50,3,18
11-Feb-13,13-Jun-13,KBS0715,3,50,3,21
11-Feb-13,13-Jun-13,KBS0715,4,50,3,43
12-Feb-13,13-Jun-13,KBS0721,1,50,3,173
12-Feb-13,13-Jun-13,KBS0721,2,50,3,88
12-Feb-13,13-Jun-13,KBS0721,3,50,3,55
12-Feb-13,13-Jun-13,KBS0721,4,50,3,103
28-Feb-13,11-Jun-13,KBS0706,1,25,4,92
28-Feb-13,11-Jun-13,KBS0706,2,25,4,122
28-Feb-13,11-Jun-13,KBS0706,3,25,4,129
28-Feb-13,11-Jun-13,KBS0706,4,25,4,69
28-Jan-13,4-Jun-13,KBS0725,1,100,4,59
28-Jan-13,4-Jun-13,KBS0725,2,100,4,69
28-Jan-13,4-Jun-13,KBS0725,3,100,4,70
28-Jan-13,4-Jun-13,KBS0725,4,100,4,35
28-Jan-13,4-Jun-13,KBS0727,1,100,4,60
28-Jan-13,4-Jun-13,KBS0727,2,100,4,64
28-Jan-13,4-Jun-13,KBS0727,3,100,4,34
28-Jan-13,4-Jun-13,KBS0727,4,100,4,53
30-Jan-13,14-Jun-13,KBS0714,1,100,0,72
30-Jan-13,14-Jun-13,KBS0714,2,100,0,81
30-Jan-13,14-Jun-13,KBS0714,3,100,0,79
30-Jan-13,14-Jun-13,KBS0714,4,100,0,66
8-Mar-13,17-Jun-13,KBS0812,1,50,3,119
8-Mar-13,17-Jun-13,KBS0812,2,50,3,142
8-Mar-13,17-Jun-13,KBS0812,3,50,3,133
8-Mar-13,17-Jun-13,KBS0812,4,50,3,72
5-Apr-13,18-Jun-13,ATCC13985,1,50,5,123
5-Apr-13,18-Jun-13,ATCC13985,2,50,5,78
5-Apr-13,18-Jun-13,ATCC43928,1,100,5,59
5-Apr-13,18-Jun-13,ATCC43928,2,100,5,47
6-Mar-13,21-Jun-13,KBS0702,3,50,5,69
6-Mar-13,21-Jun-13,KBS0702,4,50,5,45
6-Mar-13,21-Jun-13,KBS0702,5,50,5,40
6-Mar-13,21-Jun-13,KBS0702,6,50,5,37
7-Mar-13,21-Jun-13,KBS0802,1,50,5,22
7-Mar-13,21-Jun-13,KBS0802,2,50,5,34
7-Mar-13,21-Jun-13,KBS0802,3,50,5,29
7-Mar-13,21-Jun-13,KBS0802,4,50,5,31
24-Jan-13,24-Jun-13,KBS0711,1,25,3,85
24-Jan-13,24-Jun-13,KBS0711,2,25,3,75
24-Jan-13,24-Jun-13,KBS0711,3,25,3,96
24-Jan-13,24-Jun-13,KBS0711,4,25,3,96
30-Jan-13,21-Jun-13,KBS0714,1,100,0,64
30-Jan-13,21-Jun-13,KBS0714,2,100,0,60
30-Jan-13,21-Jun-13,KBS0714,3,100,0,41
30-Jan-13,21-Jun-13,KBS0714,4,100,0,74
11-Jan-13,2-Jul-13,KBS0710,1,50,4,39
11-Jan-13,2-Jul-13,KBS0710,2,50,4,41
22-Jan-13,2-Jul-13,KBS0710,3,50,4,66
22-Jan-13,2-Jul-13,KBS0710,4,50,4,27
8-Feb-13,2-Jul-13,KBS0713,1,50,4,46
8-Feb-13,2-Jul-13,KBS0713,2,50,4,55
8-Feb-13,2-Jul-13,KBS0713,3,50,4,46
8-Feb-13,2-Jul-13,KBS0713,4,50,4,26
8-Mar-13,1-Jul-13,KBS0812,1,50,3,127
8-Mar-13,1-Jul-13,KBS0812,2,50,3,129
8-Mar-13,1-Jul-13,KBS0812,3,50,3,129
8-Mar-13,1-Jul-13,KBS0812,4,50,3,102
5-Apr-13,2-Jul-13,ATCC13985,1,50,5,77
5-Apr-13,2-Jul-13,ATCC13985,2,50,5,82
5-Apr-13,2-Jul-13,ATCC43928,1,100,5,36
5-Apr-13,2-Jul-13,ATCC43928,2,100,5,40
30-Jan-13,28-Jun-13,KBS0714,1,100,0,40
30-Jan-13,28-Jun-13,KBS0714,2,100,0,18
30-Jan-13,28-Jun-13,KBS0714,3,100,0,28
30-Jan-13,28-Jun-13,KBS0714,4,100,0,36
25-Jan-13,2-Jul-13,KBS0712,1,50,4,69
25-Jan-13,2-Jul-13,KBS0712,2,50,4,45
25-Jan-13,2-Jul-13,KBS0712,3,50,4,70
25-Jan-13,2-Jul-13,KBS0712,4,50,4,66
18-Feb-13,4-Jul-13,KBS0722,1,25,4,108
18-Feb-13,4-Jul-13,KBS0722,2,25,4,106
18-Feb-13,4-Jul-13,KBS0722,3,25,4,140
13-Feb-13,4-Jul-13,KBS0724,1,25,3,54
13-Feb-13,4-Jul-13,KBS0724,2,25,3,53
13-Feb-13,4-Jul-13,KBS0724,3,25,3,53
13-Feb-13,4-Jul-13,KBS0724,4,25,3,39
18-Jan-13,8-Jul-13,KBS0701,1,50,2,97
18-Jan-13,8-Jul-13,KBS0701,2,50,2,32
24-May-13,8-Jul-13,KBS0701,5,100,4,40
24-May-13,8-Jul-13,KBS0701,6,100,4,44
14-Feb-13,8-Jul-13,KBS0707,1,25,3,27
14-Feb-13,8-Jul-13,KBS0707,2,25,3,29
14-Feb-13,8-Jul-13,KBS0707,3,25,3,27
14-Feb-13,8-Jul-13,KBS0707,4,25,3,24
